lat,long,extra 
41.150,-73.470,0
41.150,-73.490,0
41.150,-73.510,0
41.150,-73.530,0
41.150,-73.550,0
41.150,-73.570,0
41.150,-73.590,0
41.150,-73.610,0
41.150,-73.630,0
41.150,-73.650,0
41.150,-73.910,0
41.150,-73.930,0
41.170,-73.090,0
41.170,-73.110,0
41.170,-73.130,0
41.170,-73.150,0
41.170,-73.190,0
41.170,-73.210,0
41.170,-73.230,0
41.170,-73.250,0
41.170,-73.270,0
41.170,-73.290,0
41.170,-73.310,0
41.170,-73.330,0
41.170,-73.350,0
41.170,-73.370,0
41.170,-73.390,0
41.170,-73.410,0
41.170,-73.430,0
41.170,-73.450,0
41.170,-73.470,0
41.170,-73.490,0
41.170,-73.510,0
41.170,-73.530,0
41.170,-73.550,0
41.170,-73.570,0
41.170,-73.590,0
41.190,-73.050,0
41.190,-73.070,0
41.190,-73.090,0
41.190,-73.110,0
41.190,-73.130,0
41.190,-73.150,0
41.190,-73.170,0
41.190,-73.190,0
41.190,-73.210,0
41.190,-73.230,0
41.190,-73.250,0
41.190,-73.270,0
41.190,-73.290,0
41.190,-73.310,0
41.190,-73.330,0
41.190,-73.350,0
41.190,-73.370,0
41.190,-73.390,0
41.190,-73.410,0
41.190,-73.430,0
41.190,-73.450,0
41.190,-73.470,0
41.190,-73.490,0
41.190,-73.510,0
41.190,-73.530,0
41.190,-73.550,0
41.210,-73.010,0
41.210,-73.030,0
41.210,-73.050,0
41.210,-73.070,0
41.210,-73.090,0
41.210,-73.110,0
41.210,-73.130,0
41.210,-73.150,0
41.210,-73.170,0
41.210,-73.190,0
41.210,-73.210,0
41.210,-73.230,0
41.210,-73.250,0
41.210,-73.270,0
41.210,-73.290,0
41.210,-73.310,0
41.210,-73.330,0
41.210,-73.350,0
41.210,-73.370,0
41.210,-73.390,0
41.210,-73.410,0
41.210,-73.430,0
41.210,-73.450,0
41.210,-73.470,0
41.210,-73.490,0
41.210,-73.510,0
41.230,-72.970,0
41.230,-72.990,0
41.230,-73.010,0
41.230,-73.030,0
41.230,-73.050,0
41.230,-73.070,0
41.230,-73.090,0
41.230,-73.110,0
41.230,-73.130,0
41.230,-73.150,0
41.230,-73.170,0
41.230,-73.190,0
41.230,-73.210,0
41.230,-73.230,0
41.230,-73.250,0
41.230,-73.270,0
41.230,-73.290,0
41.230,-73.310,0
41.230,-73.330,0
41.230,-73.350,0
41.230,-73.370,0
41.230,-73.390,0
41.230,-73.410,0
41.230,-73.430,0
41.230,-73.450,0
41.230,-73.470,0
41.230,-73.490,0
41.250,-72.510,0
41.250,-72.550,0
41.250,-72.790,0
41.250,-72.830,0
41.250,-72.850,0
41.250,-72.870,0
41.250,-72.890,0
41.250,-72.930,0
41.250,-72.950,0
41.250,-72.970,0
41.250,-72.990,0
41.250,-73.010,0
41.250,-73.030,0
41.250,-73.050,0
41.250,-73.070,0
41.250,-73.090,0
41.250,-73.110,0
41.250,-73.150,0
41.250,-73.170,0
41.250,-73.190,0
41.250,-73.210,0
41.250,-73.230,0
41.250,-73.250,0
41.250,-73.270,0
41.250,-73.290,0
41.250,-73.310,0
41.250,-73.330,0
41.250,-73.350,0
41.250,-73.370,0
41.250,-73.410,0
41.250,-73.430,0
41.250,-73.450,0
41.250,-73.490,0
41.250,-73.510,0
41.270,-72.350,0
41.270,-72.370,0
41.270,-72.390,0
41.270,-72.410,0
41.270,-72.430,0
41.270,-72.450,0
41.270,-72.470,0
41.270,-72.490,0
41.270,-72.510,0
41.270,-72.530,0
41.270,-72.550,0
41.270,-72.570,0
41.270,-72.590,0
41.270,-72.610,0
41.270,-72.630,0
41.270,-72.690,0
41.270,-72.710,0
41.270,-72.730,0
41.270,-72.750,0
41.270,-72.770,0
41.270,-72.790,0
41.270,-72.810,0
41.270,-72.830,0
41.270,-72.850,0
41.270,-72.870,0
41.270,-72.890,0
41.270,-72.910,0
41.270,-72.930,0
41.270,-72.950,0
41.270,-72.970,0
41.270,-72.990,0
41.270,-73.010,0
41.270,-73.030,0
41.270,-73.050,0
41.270,-73.070,0
41.270,-73.090,0
41.270,-73.110,0
41.270,-73.130,0
41.270,-73.150,0
41.270,-73.170,0
41.270,-73.190,0
41.270,-73.210,0
41.270,-73.230,0
41.270,-73.250,0
41.270,-73.270,0
41.270,-73.290,0
41.270,-73.310,0
41.270,-73.330,0
41.270,-73.350,0
41.270,-73.370,0
41.270,-73.390,0
41.270,-73.410,0
41.270,-73.430,0
41.270,-73.450,0
41.270,-73.470,0
41.270,-73.490,0
41.270,-73.510,0
41.270,-73.530,0
41.290,-72.310,0
41.290,-72.330,0
41.290,-72.350,0
41.290,-72.370,0
41.290,-72.390,0
41.290,-72.410,0
41.290,-72.430,0
41.290,-72.450,0
41.290,-72.490,0
41.290,-72.510,0
41.290,-72.530,0
41.290,-72.550,0
41.290,-72.570,0
41.290,-72.590,0
41.290,-72.610,0
41.290,-72.630,0
41.290,-72.650,0
41.290,-72.670,0
41.290,-72.690,0
41.290,-72.710,0
41.290,-72.770,0
41.290,-72.790,0
41.290,-72.810,0
41.290,-72.830,0
41.290,-72.850,0
41.290,-72.870,0
41.290,-72.890,0
41.290,-72.910,0
41.290,-72.930,0
41.290,-72.950,0
41.290,-72.970,0
41.290,-72.990,0
41.290,-73.010,0
41.290,-73.030,0
41.290,-73.050,0
41.290,-73.070,0
41.290,-73.090,0
41.290,-73.110,0
41.290,-73.130,0
41.290,-73.150,0
41.290,-73.170,0
41.290,-73.190,0
41.290,-73.210,0
41.290,-73.230,0
41.290,-73.250,0
41.290,-73.270,0
41.290,-73.290,0
41.290,-73.310,0
41.290,-73.330,0
41.290,-73.350,0
41.290,-73.370,0
41.290,-73.390,0
41.290,-73.410,0
41.290,-73.430,0
41.290,-73.450,0
41.290,-73.470,0
41.290,-73.490,0
41.290,-73.510,0
41.310,-72.010,0
41.310,-72.090,0
41.310,-72.110,0
41.310,-72.130,0
41.310,-72.150,0
41.310,-72.230,0
41.310,-72.250,0
41.310,-72.270,0
41.310,-72.290,0
41.310,-72.310,0
41.310,-72.330,0
41.310,-72.350,0
41.310,-72.370,0
41.310,-72.390,0
41.310,-72.410,0
41.310,-72.430,0
41.310,-72.450,0
41.310,-72.470,0
41.310,-72.510,0
41.310,-72.530,0
41.310,-72.550,0
41.310,-72.570,0
41.310,-72.590,0
41.310,-72.610,0
41.310,-72.630,0
41.310,-72.650,0
41.310,-72.670,0
41.310,-72.690,0
41.310,-72.710,0
41.310,-72.730,0
41.310,-72.750,0
41.310,-72.770,0
41.310,-72.810,0
41.310,-72.830,0
41.310,-72.850,0
41.310,-72.910,0
41.310,-72.930,0
41.310,-72.950,0
41.310,-72.970,0
41.310,-72.990,0
41.310,-73.010,0
41.310,-73.030,0
41.310,-73.050,0
41.310,-73.070,0
41.310,-73.090,0
41.310,-73.110,0
41.310,-73.130,0
41.310,-73.150,0
41.310,-73.170,0
41.310,-73.190,0
41.310,-73.210,0
41.310,-73.230,0
41.310,-73.250,0
41.310,-73.270,0
41.310,-73.290,0
41.310,-73.310,0
41.310,-73.330,0
41.310,-73.350,0
41.310,-73.370,0
41.310,-73.390,0
41.310,-73.410,0
41.310,-73.430,0
41.310,-73.450,0
41.310,-73.470,0
41.310,-73.490,0
41.310,-73.510,0
41.310,-73.530,0
41.310,-73.550,0
41.310,-73.570,0
41.330,-71.830,0
41.330,-71.850,0
41.330,-71.890,0
41.330,-71.910,0
41.330,-71.990,0
41.330,-72.010,0
41.330,-72.030,0
41.330,-72.090,0
41.330,-72.110,0
41.330,-72.130,0
41.330,-72.150,0
41.330,-72.170,0
41.330,-72.190,0
41.330,-72.210,0
41.330,-72.230,0
41.330,-72.290,0
41.330,-72.310,0
41.330,-72.330,0
41.330,-72.350,0
41.330,-72.370,0
41.330,-72.390,0
41.330,-72.410,0
41.330,-72.430,0
41.330,-72.450,0
41.330,-72.470,0
41.330,-72.510,0
41.330,-72.530,0
41.330,-72.550,0
41.330,-72.570,0
41.330,-72.590,0
41.330,-72.610,0
41.330,-72.630,0
41.330,-72.650,0
41.330,-72.670,0
41.330,-72.690,0
41.330,-72.710,0
41.330,-72.730,0
41.330,-72.750,0
41.330,-72.770,0
41.330,-72.790,0
41.330,-72.810,0
41.330,-72.830,0
41.330,-72.850,0
41.330,-72.870,0
41.330,-72.930,0
41.330,-72.950,0
41.330,-72.970,0
41.330,-72.990,0
41.330,-73.010,0
41.330,-73.030,0
41.330,-73.050,0
41.330,-73.070,0
41.330,-73.090,0
41.330,-73.110,0
41.330,-73.130,0
41.330,-73.150,0
41.330,-73.170,0
41.330,-73.190,0
41.330,-73.210,0
41.330,-73.230,0
41.330,-73.250,0
41.330,-73.270,0
41.330,-73.290,0
41.330,-73.310,0
41.330,-73.350,0
41.330,-73.370,0
41.330,-73.390,0
41.330,-73.410,0
41.330,-73.430,0
41.330,-73.450,0
41.330,-73.470,0
41.330,-73.490,0
41.330,-73.510,0
41.330,-73.530,0
41.330,-73.550,0
41.350,-71.830,0
41.350,-71.850,0
41.350,-71.870,0
41.350,-71.890,0
41.350,-71.910,0
41.350,-71.930,0
41.350,-71.950,0
41.350,-71.970,0
41.350,-71.990,0
41.350,-72.030,0
41.350,-72.050,0
41.350,-72.070,0
41.350,-72.090,0
41.350,-72.110,0
41.350,-72.130,0
41.350,-72.150,0
41.350,-72.210,0
41.350,-72.230,0
41.350,-72.250,0
41.350,-72.270,0
41.350,-72.290,0
41.350,-72.330,0
41.350,-72.350,0
41.350,-72.390,0
41.350,-72.410,0
41.350,-72.430,0
41.350,-72.450,0
41.350,-72.470,0
41.350,-72.490,0
41.350,-72.510,0
41.350,-72.530,0
41.350,-72.550,0
41.350,-72.570,0
41.350,-72.590,0
41.350,-72.610,0
41.350,-72.630,0
41.350,-72.650,0
41.350,-72.670,0
41.350,-72.690,0
41.350,-72.710,0
41.350,-72.730,0
41.350,-72.750,0
41.350,-72.770,0
41.350,-72.790,0
41.350,-72.810,0
41.350,-72.910,0
41.350,-72.930,0
41.350,-72.950,0
41.350,-72.970,0
41.350,-72.990,0
41.350,-73.010,0
41.350,-73.030,0
41.350,-73.050,0
41.350,-73.070,0
41.350,-73.090,0
41.350,-73.110,0
41.350,-73.130,0
41.350,-73.150,0
41.350,-73.170,0
41.350,-73.190,0
41.350,-73.210,0
41.350,-73.230,0
41.350,-73.250,0
41.350,-73.270,0
41.350,-73.290,0
41.350,-73.310,0
41.350,-73.330,0
41.350,-73.350,0
41.350,-73.370,0
41.350,-73.390,0
41.350,-73.410,0
41.370,-71.830,0
41.370,-71.850,0
41.370,-71.870,0
41.370,-71.890,0
41.370,-71.910,0
41.370,-71.930,0
41.370,-71.950,0
41.370,-71.970,0
41.370,-72.030,0
41.370,-72.070,0
41.370,-72.090,0
41.370,-72.110,0
41.370,-72.130,0
41.370,-72.190,0
41.370,-72.210,0
41.370,-72.230,0
41.370,-72.250,0
41.370,-72.290,0
41.370,-72.310,0
41.370,-72.330,0
41.370,-72.410,0
41.370,-72.430,0
41.370,-72.450,0
41.370,-72.490,0
41.370,-72.510,0
41.370,-72.570,0
41.370,-72.590,0
41.370,-72.610,0
41.370,-72.630,0
41.370,-72.650,0
41.370,-72.710,0
41.370,-72.730,0
41.370,-72.770,0
41.370,-72.790,0
41.370,-72.810,0
41.370,-72.850,0
41.370,-72.890,0
41.370,-72.910,0
41.370,-72.930,0
41.370,-72.950,0
41.370,-72.970,0
41.370,-72.990,0
41.370,-73.010,0
41.370,-73.030,0
41.370,-73.050,0
41.370,-73.070,0
41.370,-73.090,0
41.370,-73.110,0
41.370,-73.130,0
41.370,-73.150,0
41.370,-73.170,0
41.370,-73.190,0
41.370,-73.210,0
41.370,-73.230,0
41.370,-73.250,0
41.370,-73.270,0
41.370,-73.290,0
41.370,-73.310,0
41.370,-73.330,0
41.370,-73.350,0
41.370,-73.370,0
41.370,-73.390,0
41.370,-73.410,0
41.370,-73.430,0
41.370,-73.450,0
41.370,-73.470,0
41.370,-73.490,0
41.370,-73.510,0
41.370,-73.530,0
41.370,-73.550,0
41.390,-71.830,0
41.390,-71.850,0
41.390,-71.910,0
41.390,-71.930,0
41.390,-71.950,0
41.390,-71.970,0
41.390,-71.990,0
41.390,-72.010,0
41.390,-72.030,0
41.390,-72.050,0
41.390,-72.070,0
41.390,-72.110,0
41.390,-72.170,0
41.390,-72.190,0
41.390,-72.210,0
41.390,-72.230,0
41.390,-72.250,0
41.390,-72.270,0
41.390,-72.290,0
41.390,-72.350,0
41.390,-72.370,0
41.390,-72.390,0
41.390,-72.410,0
41.390,-72.430,0
41.390,-72.450,0
41.390,-72.470,0
41.390,-72.490,0
41.390,-72.510,0
41.390,-72.530,0
41.390,-72.550,0
41.390,-72.570,0
41.390,-72.610,0
41.390,-72.630,0
41.390,-72.650,0
41.390,-72.690,0
41.390,-72.710,0
41.390,-72.730,0
41.390,-72.790,0
41.390,-72.810,0
41.390,-72.830,0
41.390,-72.850,0
41.390,-72.870,0
41.390,-72.890,0
41.390,-72.910,0
41.390,-72.930,0
41.390,-72.950,0
41.390,-72.970,0
41.390,-72.990,0
41.390,-73.010,0
41.390,-73.030,0
41.390,-73.050,0
41.390,-73.070,0
41.390,-73.090,0
41.390,-73.110,0
41.390,-73.130,0
41.390,-73.150,0
41.390,-73.170,0
41.390,-73.190,0
41.390,-73.210,0
41.390,-73.230,0
41.390,-73.250,0
41.390,-73.270,0
41.390,-73.290,0
41.390,-73.310,0
41.390,-73.330,0
41.390,-73.350,0
41.390,-73.370,0
41.390,-73.390,0
41.390,-73.410,0
41.390,-73.430,0
41.390,-73.450,0
41.390,-73.470,0
41.390,-73.510,0
41.390,-73.530,0
41.410,-71.830,0
41.410,-71.850,0
41.410,-71.910,0
41.410,-71.930,0
41.410,-71.950,0
41.410,-71.970,0
41.410,-71.990,0
41.410,-72.010,0
41.410,-72.030,0
41.410,-72.050,0
41.410,-72.070,0
41.410,-72.090,0
41.410,-72.110,0
41.410,-72.130,0
41.410,-72.190,0
41.410,-72.210,0
41.410,-72.230,0
41.410,-72.270,0
41.410,-72.290,0
41.410,-72.310,0
41.410,-72.330,0
41.410,-72.350,0
41.410,-72.370,0
41.410,-72.390,0
41.410,-72.410,0
41.410,-72.450,0
41.410,-72.470,0
41.410,-72.570,0
41.410,-72.590,0
41.410,-72.610,0
41.410,-72.630,0
41.410,-72.650,0
41.410,-72.690,0
41.410,-72.710,0
41.410,-72.770,0
41.410,-72.790,0
41.410,-72.810,0
41.410,-72.830,0
41.410,-72.850,0
41.410,-72.870,0
41.410,-72.890,0
41.410,-72.910,0
41.410,-72.930,0
41.410,-72.950,0
41.410,-72.970,0
41.410,-72.990,0
41.410,-73.010,0
41.410,-73.030,0
41.410,-73.070,0
41.410,-73.090,0
41.410,-73.110,0
41.410,-73.130,0
41.410,-73.150,0
41.410,-73.170,0
41.410,-73.190,0
41.410,-73.210,0
41.410,-73.230,0
41.410,-73.250,0
41.410,-73.270,0
41.410,-73.290,0
41.410,-73.310,0
41.410,-73.330,0
41.410,-73.350,0
41.410,-73.370,0
41.410,-73.390,0
41.410,-73.410,0
41.410,-73.430,0
41.410,-73.510,0
41.410,-73.530,0
41.430,-71.810,0
41.430,-71.830,0
41.430,-71.850,0
41.430,-71.870,0
41.430,-71.890,0
41.430,-71.910,0
41.430,-71.930,0
41.430,-71.990,0
41.430,-72.030,0
41.430,-72.050,0
41.430,-72.070,0
41.430,-72.090,0
41.430,-72.130,0
41.430,-72.150,0
41.430,-72.210,0
41.430,-72.230,0
41.430,-72.290,0
41.430,-72.310,0
41.430,-72.330,0
41.430,-72.350,0
41.430,-72.370,0
41.430,-72.390,0
41.430,-72.410,0
41.430,-72.450,0
41.430,-72.470,0
41.430,-72.550,0
41.430,-72.570,0
41.430,-72.610,0
41.430,-72.630,0
41.430,-72.650,0
41.430,-72.690,0
41.430,-72.730,0
41.430,-72.750,0
41.430,-72.770,0
41.430,-72.790,0
41.430,-72.810,0
41.430,-72.830,0
41.430,-72.850,0
41.430,-72.870,0
41.430,-72.890,0
41.430,-72.910,0
41.430,-72.930,0
41.430,-72.950,0
41.430,-72.970,0
41.430,-72.990,0
41.430,-73.010,0
41.430,-73.030,0
41.430,-73.050,0
41.430,-73.070,0
41.430,-73.090,0
41.430,-73.110,0
41.430,-73.130,0
41.430,-73.150,0
41.430,-73.170,0
41.430,-73.190,0
41.430,-73.210,0
41.430,-73.230,0
41.430,-73.250,0
41.430,-73.270,0
41.430,-73.290,0
41.430,-73.310,0
41.430,-73.330,0
41.430,-73.350,0
41.430,-73.370,0
41.430,-73.390,0
41.430,-73.410,0
41.430,-73.430,0
41.430,-73.450,0
41.430,-73.470,0
41.430,-73.490,0
41.430,-73.510,0
41.430,-73.530,0
41.450,-71.830,0
41.450,-71.850,0
41.450,-71.870,0
41.450,-71.890,0
41.450,-71.910,0
41.450,-71.930,0
41.450,-71.970,0
41.450,-71.990,0
41.450,-72.010,0
41.450,-72.030,0
41.450,-72.050,0
41.450,-72.070,0
41.450,-72.130,0
41.450,-72.150,0
41.450,-72.170,0
41.450,-72.230,0
41.450,-72.250,0
41.450,-72.270,0
41.450,-72.290,0
41.450,-72.310,0
41.450,-72.330,0
41.450,-72.410,0
41.450,-72.450,0
41.450,-72.470,0
41.450,-72.510,0
41.450,-72.530,0
41.450,-72.550,0
41.450,-72.570,0
41.450,-72.590,0
41.450,-72.610,0
41.450,-72.630,0
41.450,-72.650,0
41.450,-72.670,0
41.450,-72.690,0
41.450,-72.710,0
41.450,-72.730,0
41.450,-72.750,0
41.450,-72.770,0
41.450,-72.790,0
41.450,-72.810,0
41.450,-72.830,0
41.450,-72.850,0
41.450,-72.870,0
41.450,-72.890,0
41.450,-72.910,0
41.450,-72.970,0
41.450,-72.990,0
41.450,-73.070,0
41.450,-73.090,0
41.450,-73.110,0
41.450,-73.150,0
41.450,-73.170,0
41.450,-73.190,0
41.450,-73.210,0
41.450,-73.230,0
41.450,-73.250,0
41.450,-73.270,0
41.450,-73.290,0
41.450,-73.310,0
41.450,-73.350,0
41.450,-73.430,0
41.450,-73.450,0
41.450,-73.470,0
41.450,-73.490,0
41.450,-73.510,0
41.450,-73.530,0
41.470,-71.830,0
41.470,-71.910,0
41.470,-71.930,0
41.470,-71.950,0
41.470,-71.970,0
41.470,-72.010,0
41.470,-72.030,0
41.470,-72.050,0
41.470,-72.070,0
41.470,-72.150,0
41.470,-72.170,0
41.470,-72.190,0
41.470,-72.210,0
41.470,-72.230,0
41.470,-72.250,0
41.470,-72.270,0
41.470,-72.290,0
41.470,-72.310,0
41.470,-72.330,0
41.470,-72.350,0
41.470,-72.370,0
41.470,-72.390,0
41.470,-72.410,0
41.470,-72.430,0
41.470,-72.450,0
41.470,-72.470,0
41.470,-72.490,0
41.470,-72.510,0
41.470,-72.530,0
41.470,-72.550,0
41.470,-72.570,0
41.470,-72.650,0
41.470,-72.670,0
41.470,-72.690,0
41.470,-72.750,0
41.470,-72.770,0
41.470,-72.790,0
41.470,-72.830,0
41.470,-72.850,0
41.470,-72.870,0
41.470,-72.890,0
41.470,-72.910,0
41.470,-72.930,0
41.470,-72.950,0
41.470,-72.970,0
41.470,-73.070,0
41.470,-73.090,0
41.470,-73.110,0
41.470,-73.130,0
41.470,-73.150,0
41.470,-73.170,0
41.470,-73.190,0
41.470,-73.210,0
41.470,-73.230,0
41.470,-73.250,0
41.470,-73.270,0
41.470,-73.350,0
41.470,-73.370,0
41.470,-73.390,0
41.470,-73.410,0
41.470,-73.430,0
41.470,-73.470,0
41.470,-73.490,0
41.490,-71.830,0
41.490,-71.890,0
41.490,-71.910,0
41.490,-71.950,0
41.490,-71.970,0
41.490,-72.030,0
41.490,-72.050,0
41.490,-72.070,0
41.490,-72.150,0
41.490,-72.170,0
41.490,-72.190,0
41.490,-72.210,0
41.490,-72.230,0
41.490,-72.250,0
41.490,-72.270,0
41.490,-72.290,0
41.490,-72.310,0
41.490,-72.330,0
41.490,-72.350,0
41.490,-72.370,0
41.490,-72.410,0
41.490,-72.430,0
41.490,-72.450,0
41.490,-72.490,0
41.490,-72.510,0
41.490,-72.530,0
41.490,-72.550,0
41.490,-72.630,0
41.490,-72.650,0
41.490,-72.670,0
41.490,-72.690,0
41.490,-72.750,0
41.490,-72.770,0
41.490,-72.790,0
41.490,-72.810,0
41.490,-72.830,0
41.490,-72.870,0
41.490,-72.890,0
41.490,-72.910,0
41.490,-72.930,0
41.490,-72.950,0
41.490,-72.970,0
41.490,-73.010,0
41.490,-73.030,0
41.490,-73.050,0
41.490,-73.070,0
41.490,-73.090,0
41.490,-73.110,0
41.490,-73.130,0
41.490,-73.150,0
41.490,-73.170,0
41.490,-73.190,0
41.490,-73.210,0
41.490,-73.230,0
41.490,-73.250,0
41.490,-73.270,0
41.490,-73.290,0
41.490,-73.310,0
41.490,-73.350,0
41.490,-73.370,0
41.490,-73.410,0
41.490,-73.430,0
41.490,-73.450,0
41.490,-73.470,0
41.490,-73.490,0
41.510,-71.830,0
41.510,-71.890,0
41.510,-71.970,0
41.510,-71.990,0
41.510,-72.010,0
41.510,-72.070,0
41.510,-72.090,0
41.510,-72.110,0
41.510,-72.130,0
41.510,-72.150,0
41.510,-72.230,0
41.510,-72.250,0
41.510,-72.270,0
41.510,-72.290,0
41.510,-72.310,0
41.510,-72.330,0
41.510,-72.450,0
41.510,-72.510,0
41.510,-72.530,0
41.510,-72.550,0
41.510,-72.570,0
41.510,-72.610,0
41.510,-72.630,0
41.510,-72.710,0
41.510,-72.730,0
41.510,-72.750,0
41.510,-72.770,0
41.510,-72.790,0
41.510,-72.810,0
41.510,-72.830,0
41.510,-72.870,0
41.510,-72.890,0
41.510,-72.910,0
41.510,-72.930,0
41.510,-72.950,0
41.510,-72.970,0
41.510,-72.990,0
41.510,-73.010,0
41.510,-73.050,0
41.510,-73.070,0
41.510,-73.090,0
41.510,-73.110,0
41.510,-73.130,0
41.510,-73.150,0
41.510,-73.170,0
41.510,-73.190,0
41.510,-73.210,0
41.510,-73.230,0
41.510,-73.250,0
41.510,-73.270,0
41.510,-73.310,0
41.510,-73.350,0
41.510,-73.370,0
41.510,-73.430,0
41.510,-73.450,0
41.510,-73.470,0
41.510,-73.490,0
41.530,-70.630,0
41.530,-70.650,0
41.530,-70.670,0
41.530,-71.830,0
41.530,-71.850,0
41.530,-71.870,0
41.530,-71.890,0
41.530,-71.930,0
41.530,-71.950,0
41.530,-71.970,0
41.530,-71.990,0
41.530,-72.010,0
41.530,-72.030,0
41.530,-72.050,0
41.530,-72.070,0
41.530,-72.090,0
41.530,-72.130,0
41.530,-72.150,0
41.530,-72.270,0
41.530,-72.290,0
41.530,-72.310,0
41.530,-72.330,0
41.530,-72.430,0
41.530,-72.450,0
41.530,-72.510,0
41.530,-72.530,0
41.530,-72.570,0
41.530,-72.590,0
41.530,-72.610,0
41.530,-72.630,0
41.530,-72.650,0
41.530,-72.670,0
41.530,-72.690,0
41.530,-72.710,0
41.530,-72.730,0
41.530,-72.750,0
41.530,-72.770,0
41.530,-72.790,0
41.530,-72.810,0
41.530,-72.830,0
41.530,-72.850,0
41.530,-72.870,0
41.530,-72.890,0
41.530,-72.910,0
41.530,-72.930,0
41.530,-72.950,0
41.530,-72.970,0
41.530,-73.010,0
41.530,-73.030,0
41.530,-73.050,0
41.530,-73.070,0
41.530,-73.090,0
41.530,-73.110,0
41.530,-73.130,0
41.530,-73.150,0
41.530,-73.170,0
41.530,-73.190,0
41.530,-73.210,0
41.530,-73.230,0
41.530,-73.250,0
41.530,-73.270,0
41.530,-73.290,0
41.530,-73.310,0
41.530,-73.330,0
41.530,-73.350,0
41.530,-73.370,0
41.530,-73.390,0
41.530,-73.410,0
41.530,-73.430,0
41.530,-73.470,0
41.530,-73.490,0
41.550,-70.610,0
41.550,-70.630,0
41.550,-71.830,0
41.550,-71.850,0
41.550,-71.870,0
41.550,-71.890,0
41.550,-71.950,0
41.550,-71.990,0
41.550,-72.030,0
41.550,-72.050,0
41.550,-72.070,0
41.550,-72.090,0
41.550,-72.110,0
41.550,-72.150,0
41.550,-72.170,0
41.550,-72.190,0
41.550,-72.210,0
41.550,-72.270,0
41.550,-72.290,0
41.550,-72.310,0
41.550,-72.330,0
41.550,-72.370,0
41.550,-72.390,0
41.550,-72.410,0
41.550,-72.430,0
41.550,-72.450,0
41.550,-72.530,0
41.550,-72.570,0
41.550,-72.590,0
41.550,-72.610,0
41.550,-72.630,0
41.550,-72.650,0
41.550,-72.670,0
41.550,-72.690,0
41.550,-72.710,0
41.550,-72.750,0
41.550,-72.770,0
41.550,-72.790,0
41.550,-72.810,0
41.550,-72.830,0
41.550,-72.850,0
41.550,-72.870,0
41.550,-72.890,0
41.550,-72.910,0
41.550,-72.930,0
41.550,-73.010,0
41.550,-73.030,0
41.550,-73.050,0
41.550,-73.070,0
41.550,-73.090,0
41.550,-73.110,0
41.550,-73.130,0
41.550,-73.150,0
