41910732, New Haven, 1272, 2.814129586989027
41910732, Hamden, 1278, 4.456466045276659
41910709, Cheshire, 189992, 3.575169475998388
41910709, Hamden, 1278, 1.4885936786628087
41910709, Plainville, 1331, 3.230786552212584
41910709, Farmington, 1311, 5.7194991829421395
41910709, Simsbury Center, 189962, 2.8411563653125067
41910709, Simsbury, 1341, 6.691739456811932
41910709, Granby, 1334, 1.2554044451763677
41910709, Southwick, 117212, 0.01050387118540577
41910709, East Granby, 1339, 4.635919269495154
41910709, Suffield, 190054, 1.2645250688734129
41910709, Town of Southington, 1332, 3.877304270638398
41910709, Cheshire Village, 189943, 1.1943049696619428
41910709, Avon, 1329, 4.586845863406076
41910709, Weatogue, 189969, 1.3484286928324831
41910622, New Haven, 1272, 2.6274521818438497
41910622, Branford Center, 189981, 1.3448033946821418
41910622, North Branford, 190069, 0.022936306011728802
41910622, East Haven, 1277, 5.726043423592994
41910622, Branford, 190029, 3.969052644305509
41910623, Guilford, 190030, 5.350843447377841
41910623, Madison, 190112, 6.275929928093996
41910623, Branford Center, 189981, 0.9098765563351942
41910623, Hammonasset Beach State Park, 344767, 1.2725587511567396
41910623, Westbrook Center, 1319, 1.473051828642259
41910623, Westbrook, 190082, 3.019297653902974
41910623, Clinton, 190159, 4.812827929837248
41910623, Branford, 190029, 5.703708625711221
41910593, Torrington, 1292, 10.052596407914843
41910593, Winchester, 190138, 3.324454140618804
41910593, New Hartford, 190135, 7.06809333843211
41910593, Winsted, 189977, 1.2987549815592232
41910593, Barkhamsted, 190160, 3.4107319847038364
41910605, Torrington, 1292, 6.885422339554016
41910605, Goshen, 190127, 4.74874181322802
41910605, Litchfield, 190134, 9.222533778098626
41910571, Suffield, 190054, 1.1022973939984453
41910571, Granby, 1334, 15.086063970509894
41910571, Hartland, 1317, 7.610165850432122
41910571, Salmon Brook, 189961, 0.26570924838855636
41910557, Bolton, 190103, 7.9801051287479
41910557, Bolton Notch State Park, 344744, 0.37825252147824695
